Heading,Subheading,Title,URL,Filepath,Content Type,Content Hash
Institute/Religion,,Institute - Religion course requirements for PathwayConnect Students,https://www.byupathway.edu/policies/catalog/7-01-institute-religion-course-requirements,./data/html/Institute---Religion-course-requirements-for-PathwayConnect-Students.html,html,5a4a3846efed55ff18e5922aa01f26abf90993c8c9a3dda0b286022a907e2d02
Institute/Religion,,My Institute Website,https://myinstitute.churchofjesuschrist.org/,./data/html/My-Institute-Website.html,html,c898546e297a471a7d1679f6da99745bb9614e44315694eaf27b8024c99334c3
Instructional Teams,Student Resources,Instructors Support knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01250/en-us,./data/html/Instructors-Support-knowledge-Article.html,html,2cc00552f74709f3f134b48111732a636dedadfaa8ba836aabe9f36562e38b9a
Matriculation,What is Matriculation?,"Completion Requirements, Matriculation, and GPA Support Knowledge Article",https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01242/en-us,./data/html/Completion-Requirements-Matriculation-and-GPA-Support-Knowledge-Article.html,html,0ea45da31195e908b951f35b28e9d927fa5c945a009c2fb512f324365cc74b5f
Mentors,BYU-Pathway Mentors,How Students Find Their Mentor,https://missionaries.prod.byu-pathway.psdops.com/How-Students-Find-Their-Mentor,./data/pdf/How-Students-Find-Their-Mentor.pdf,pdf,d760980dfb234746ca1691b8d9ff9125a6747acb5cd4ce96e0532197087292b1
Mentors,The Mentor Program,About Mentors,https://www.byupathway.edu/mentors,./data/html/About-Mentors.html,html,ff9cd64da9ffcc0f917ac6b2eb907064e39a461ec7692d4702dde878e898232e
New Learner Visits (EnglishConnect 3),,New Learner Visit,https://missionaries.prod.byu-pathway.psdops.com/New-Learner-Visit,./data/pdf/New-Learner-Visit.pdf,pdf,1475d5c654b9a7ba8629852b197a5bff861dd472017d25933851b2a9be13a97e
New Learner Visits (EnglishConnect 3),,First Contact Messages for Learners,https://missionaries.prod.byu-pathway.psdops.com/First-Contact-Messages-for-Learners,./data/pdf/First-Contact-Messages-for-Learners.pdf,pdf,232e3c1c95f8bc82d3e2d1611a020da455c7660a76ff2fe3776f1e794d775efe
New Learner Visits (EnglishConnect 3),,Pre-Semester Gatherings,https://missionaries.prod.byu-pathway.psdops.com/EC3-Pre-Semester-Gathering,./data/pdf/Pre-Semester-Gatherings.pdf,pdf,df25727014ceb2c64f3a6888e7e6c94f5173f20cbdf5986045bb8c54423293e8
New Learner Visits (EnglishConnect 3),,Pre-Semester Gathering Agenda,https://missionaries.prod.byu-pathway.psdops.com/EC3-Pre-Semester-Gathering-Agenda,./data/pdf/Pre-Semester-Gathering-Agenda.pdf,pdf,285526892ca2bd9af22b854ef7a3860187b414e404c371d3de2d3871fa3767d5
New Student Visits (PathwayConnect),,About New Student Visits,https://missionaries.prod.byu-pathway.psdops.com/About-New-Student-Visits,./data/pdf/About-New-Student-Visits.pdf,pdf,46f931ecbcba97360118e2a05e4bff5da2ae0f6e2628efa682df507e16f34d25
New Student Visits (PathwayConnect),,New Student Visit Instructions,https://missionaries.prod.byu-pathway.psdops.com/New-Student-Visit-Instructions,./data/pdf/New-Student-Visit-Instructions.pdf,pdf,4b1111f7a3a6850b7bdba1b0a8a633c064cc3b8a70d65e04ba1575f87e1dd82e
New Student Visits (PathwayConnect),,New Student Visits - Tracker,https://missionaries.prod.byu-pathway.psdops.com/New-Student-Visits-Tracker,./data/pdf/New-Student-Visits---Tracker.pdf,pdf,39a3f5b9e94f20d3d63b0832120f57f2406965ff4186bf30be0965307408bb56
PATH,PATH for EC3 Gathering Missionaries,Accessing Your Learner List,https://missionaries.prod.byu-pathway.psdops.com/Accessing-Your-Learner-List,./data/pdf/Accessing-Your-Learner-List.pdf,pdf,cd552e3688374b4806dffb8061468a10b6594b2beafeaabaed797a1364c67c90
PATH,PATH for Area Leaders,PATH Group Naming Conventions,https://missionaries.prod.byu-pathway.psdops.com/PATH-Group-Naming-Convention,./data/pdf/PATH-Group-Naming-Conventions.pdf,pdf,9e7a37d33592ea279db8d6c27b8da67f648d70786d76c3cd1c80b98a8730b018
PathwayConnect (PC),Academic Planning,Academic Planning Tools,https://missionaries.prod.byu-pathway.psdops.com/Academic-Planning-Tools,./data/pdf/Academic-Planning-Tools.pdf,pdf,f117ea9b8c990155d0b36010ee88fbdcd67fb16cd7c1229abfeab8a8faf0e7a8
PathwayConnect (PC),Application Process,PC Application Walkthrough,https://missionaries.prod.byu-pathway.psdops.com/PC-Application-Walkthrough,./data/pdf/PC-Application-Walkthrough.pdf,pdf,c8290131c07736dc5b1ba3f0c7d975b151a8007ebcbeb4ce6ee77fb63464bccb
PathwayConnect (PC),Instructional Teams,Block and Instructional Teams FAQ,https://missionaries.prod.byu-pathway.psdops.com/Block-and-Instructional-TeaFAQ,./data/pdf/Block-and-Instructional-Teams-FAQ.pdf,pdf,cc579e9eaae89c16fe70cdfffec0b0ea137b2b570cd02dc96ce26db0f4e8981f
PathwayConnect (PC),PathwayConnect General Information,Auto-drop,https://missionaries.prod.byu-pathway.psdops.com/Auto-drop,./data/pdf/Auto-drop.pdf,pdf,13651a7b9e5d0fe2eae3c28211d6a4c716b32f24c335bd7f10a488772716e6ad
PathwayConnect (PC),PathwayConnect General Information,Calculate a Students GPA,https://missionaries.prod.byu-pathway.psdops.com/Calculate-a-Students-GPA,./data/pdf/Calculate-a-Students-GPA.pdf,pdf,2428a807fb35cd07468a689bfcfe39e2ef150b2bd863353cc617b1e8d87c3540
PathwayConnect (PC),PathwayConnect General Information,Course Preview Overview,https://missionaries.prod.byu-pathway.psdops.com/Course-Preview-Overview,./data/pdf/Course-Preview-Overview.pdf,pdf,735754e0019c1342306076073313b412325a7ae41b928e1bdad191a6d7d442d2
PathwayConnect (PC),PathwayConnect General Information,Explain the Block Schedule,https://missionaries.prod.byu-pathway.psdops.com/Explain-the-Block-Schedule,./data/pdf/Explain-the-Block-Schedule.pdf,pdf,fd14dd8c3017959fde0b21c824eb0cb2600f38d7b56fb44bc6ce1662c9276fc1
PathwayConnect (PC),PathwayConnect General Information,How Students Choose Their Certificate,https://missionaries.prod.byu-pathway.psdops.com/How-Students-Choose-Their-Certificate,./data/pdf/How-Students-Choose-Their-Certificate.pdf,pdf,44a23e5c897b1e1266d702f55925e1b33e264ca8d7bbb00b3991a5b2b97cd45c
PathwayConnect (PC),PathwayConnect General Information,How Students Print Their Certificate of Completion,https://missionaries.prod.byu-pathway.psdops.com/How-Students-Print-Their-Certificate-of-Completion,./data/pdf/How-Students-Print-Their-Certificate-of-Completion.pdf,pdf,1af84a38df1fc80ed97956e1a710355d38f8a26e44e493d8f33881e50c578bef
PathwayConnect (PC),PathwayConnect General Information,How Students Repeat Courses,https://missionaries.prod.byu-pathway.psdops.com/How-Students-Repeat-Courses,./data/pdf/How-Students-Repeat-Courses.pdf,pdf,055ca5bff965ca0e79bc971f1b7426fe737e24bab14599b7378a1d1695ee17c6
PathwayConnect (PC),PathwayConnect General Information,Ideas if a lead student doesn't show,https://missionaries.prod.byu-pathway.psdops.com/Ideas-if-a-lead-student-doesn't-show,./data/pdf/Ideas-if-a-lead-student-doesnt-show.pdf,pdf,5eb428206d37b23de3cb031c3e3bf6f38dc627e9b175ea262a6fda24da31419f
PathwayConnect (PC),PathwayConnect General Information,Learn About PC 101,https://missionaries.prod.byu-pathway.psdops.com/Learn-About-PC-101,./data/pdf/Learn-About-PC-.pdf,pdf,3dd5edf01c015093b3e5a6696b0479c3571a02dc2e2cd695f4ea0d30d45cb9b2
PathwayConnect (PC),PathwayConnect General Information,New Student Orientation/New Student Checklist,https://www.byupathway.edu/new-student-orientation-pathwayconnect?pk_campaign=NSU&pk_kwd=-4.2&pk_source=email&pk_medium=26-03-2024&pk_content=03,./data/html/New-Student-OrientationNew-Student-Checklist.html,html,afcb46499d32b88f9ebd3d097d4628d5fe8b736d8114b18425e5b00e797da666
PathwayConnect (PC),PathwayConnect General Information,PathwayConnect Common Terms,https://missionaries.prod.byu-pathway.psdops.com/PathwayConnect-Common-Terms,./data/pdf/PathwayConnect-Common-Terms.pdf,pdf,ffd00af2783960785bf01a61e7c55280e02cb7082a1ec98c0a22c74ece0a4ef0
PathwayConnect (PC),PathwayConnect General Information,PC 103 Block LS Sign-Up Sheet Fillable,https://missionaries.prod.byu-pathway.psdops.com/PC-103-Block-LS-Sign-Up-Sheet-Fillable,./data/pdf/PC--Block-LS-Sign-Up-Sheet-Fillable.pdf,pdf,18e7024bfd8519a8315668dceb79efb91bb03a69e1040ee4fe4182b65630d256
PathwayConnect (PC),PathwayConnect General Information,PC Application Process,https://missionaries.prod.byu-pathway.psdops.com/PC-Application-Process,./data/pdf/PC-Application-Process.pdf,pdf,aeffe73a90fec71dfc8a767c45f611886bc9fb95e4a6ceb2606104ce8091e612
PathwayConnect (PC),PathwayConnect General Information,Playing Hymns in a Virtual Gathering,https://missionaries.prod.byu-pathway.psdops.com/Playing-Hymns-in-a-Virtual-Gathering,./data/pdf/Playing-Hymns-in-a-Virtual-Gathering.pdf,pdf,2c3ae6973b467648fa9d0a96653ad1ad70b82a26327208d0b8d457ae1f004109
PathwayConnect (PC),PathwayConnect General Information,Students Visiting Another Gathering,https://missionaries.prod.byu-pathway.psdops.com/Students-Visiting-Another-Gathering,404 Client Error: Not Found for url: https://missionaries.prod.byu-pathway.psdops.com/Students-Visiting-Another-Gathering,404,
Policies,,Missionary Student in Crisis Escalation Policy,https://missionaries.prod.byu-pathway.psdops.com/Missionary-Student-in-Crisis-Escalation-Policy,./data/pdf/Missionary-Student-in-Crisis-Escalation-Policy.pdf,pdf,d2e69372bf17e3fdb36fdf5b385c68f036dc40b8dd37bd3d53f78e5e927e73d5
Policies,,Policy - Zoom Recordings,https://missionaries.prod.byu-pathway.psdops.com/Policy-Zoom-Recordings,./data/pdf/Policy---Zoom-Recordings.pdf,pdf,ebd3d712b02afaf45ecdf28507aaebc06b5d705cf37c588460639ad51e3043e7
Policies,,Policy-Missionary Dress and Grooming Standards,https://missionaries.prod.byu-pathway.psdops.com/Policy-Missionary-Dress-&-Grooming-policy,./data/pdf/Policy-Missionary-Dress-and-Grooming-Standards.pdf,pdf,88dbfba60a1dcb9d9f065b7c53ff2b435cd7d1725e4f2032fd212cbfe364968e
Policies,,Policy-PATH Naming Convention for Groups,https://missionaries.prod.byu-pathway.psdops.com/Policy-PATH_Naming-Convention-for-Groups,./data/pdf/Policy-PATH-Naming-Convention-for-Groups.pdf,pdf,7973e56498e70b3e4b2aed20a7b76b04d89c7230aa343ee93242249d22c059fc
Scholarships & Tuition Discounts,Scholarships,Apply For and Check Status of HJG Scholarship,https://missionaries.prod.byu-pathway.psdops.com/Apply-For-and-Check-Status-of-HJG-Scholarship,./data/pdf/Apply-For-and-Check-Status-of-HJG-Scholarship.pdf,pdf,f4037bb1aa9a14e28200af2a334c3ab45e1eeedfd06aabe603ea5df4c7938f06
Scholarships & Tuition Discounts,Scholarships,Know if a student has a scholarship,https://missionaries.prod.byu-pathway.psdops.com/View-Scholarships-Received,./data/pdf/Know-if-a-student-has-a-scholarship.pdf,pdf,225e7001d5a7964de3b5b91e0e721dd4b1a76dd4e749776ede4fb652ce43e8d1
Scholarships & Tuition Discounts,Scholarships Available to Students,Heber J. Grant (HJG) Scholarship,https://www.byupathway.edu/hjg-scholarship,./data/html/Heber-J-Grant-HJG-Scholarship.html,html,cae0ca9633dcd7dfcf4648571f3fce092753996c2bda624428e7355ecef1572b
Scholarships & Tuition Discounts,Scholarships Available to Students,Scholarship Information,https://missionaries.prod.byu-pathway.psdops.com/Scholarship-Information,./data/pdf/Scholarship-Information.pdf,pdf,5675dd2c62d06fd66443f5ed353ebdbc1240cbcc24342bb5a8b64cc9c7fe7b94
Scholarships & Tuition Discounts,Scholarships Available to Students,Tuition Discounts,https://www.byupathway.edu/tuition-discounts,./data/html/Tuition-Discounts.html,html,3de6a0125f6192748c7553fdaab8a55a6ae61377eaabcf037863be071ab95ca3
Shepherding / Ministering,,Building a Community of Friendship,https://missionaries.prod.byu-pathway.psdops.com/SHEP-Building-a-Community-of-Friendship,./data/pdf/Building-a-Community-of-Friendship.pdf,pdf,6346ae95bc67d5435b2ddba1363342ae26158c85496930684f8b614f2a543477
Shepherding / Ministering,,Create a Church Account for Friends of the Church,https://missionaries.prod.byu-pathway.psdops.com/Create-a-Church-Account-for-Friends-of-the-Church,./data/pdf/Create-a-Church-Account-for-Friends-of-the-Church.pdf,pdf,75a49c1f47cf828dda26a316a0abf4f03891f12dd34d2541d8ca8338d7fe0811
Shepherding / Ministering,,Evaluating Your Gathering,https://missionaries.prod.byu-pathway.psdops.com/Evaluating-Your-Gathering,./data/pdf/Evaluating-Your-Gathering.pdf,pdf,91f46b4cf47346040ad58824f8e956c5e43fc64c168c5f3cdfb2a5e09351d946
Shepherding / Ministering,,Explain Gospel Resources,https://missionaries.prod.byu-pathway.psdops.com/Explain-Gospel-Resources,./data/pdf/Explain-Gospel-Resources.pdf,pdf,c141580e36a2eaa7c59e37fc7b1a76629983782e2c0115f6963c0e2d575622ff
Shepherding / Ministering,,Helping Students Overcome Obstacles,https://missionaries.prod.byu-pathway.psdops.com/Helping-Students-Overcome-Obstacles,./data/pdf/Helping-Students-Overcome-Obstacles.pdf,pdf,b2db8ddea815fe8c09f64a577b9fd716c6aa555a22a4843ee87b0ccf85ac9111
Shepherding / Ministering,,Helping Students Register for Next Term,https://missionaries.prod.byu-pathway.psdops.com/Helping-Students-Register-for-Next-Term,./data/pdf/Helping-Students-Register-for-Next-Term.pdf,pdf,3ac66dba6189cf6db290698c576ba589ee8e37c56e7c278203506a121fbdd4c8
Shepherding / Ministering,,How a Student Changes Their Church Account Name,https://missionaries.prod.byu-pathway.psdops.com/How-a-Student-Changes-Their-Church-Account-Name,./data/pdf/How-a-Student-Changes-Their-Church-Account-Name.pdf,pdf,01b606de5463bbb2bd2dc010017f8397c5842e21bc63e9e93d04b7e4077f799c
Shepherding / Ministering,,Improving Your Shepherding,https://missionaries.prod.byu-pathway.psdops.com/Improving-Your-Shepherding,./data/pdf/Improving-Your-Shepherding.pdf,pdf,f743b10fcd756771992490daca312860a0267d3351a31718ca708bbc27828bc3
Shepherding / Ministering,,Keep the Spirit in the Gathering,https://missionaries.prod.byu-pathway.psdops.com/Keep-the-Spirit-in-the-Gathering,./data/pdf/Keep-the-Spirit-in-the-Gathering.pdf,pdf,2c1fad6d2f928c5ac8d08864aca78f005e886793e6f0220f6c9cbf0cbed182fe
Shepherding / Ministering,,Looking Out for The Hidden Crisis,https://missionaries.prod.byu-pathway.psdops.com/Looking-Out-For-The-Hidden-Crisis,./data/pdf/Looking-Out-for-The-Hidden-Crisis.pdf,pdf,bcbe370a0cfcd5429614d758d8c23bb27146dff3d0681064b132bc6e8c2c43b4
Shepherding / Ministering,,New Student New Missionary,https://missionaries.prod.byu-pathway.psdops.com/New-Student-New-Missionary,./data/pdf/New-Student-New-Missionary.pdf,pdf,d536c4f51df76553319737c4df06f4ddd95db883bce20e1081edcebf1144d122
Shepherding / Ministering,,Providing Christlike Feedback,https://missionaries.prod.byu-pathway.psdops.com/Providing-Christlike-Feedback,./data/pdf/Providing-Christlike-Feedback.pdf,pdf,906c47c874aa84dd4a59f7f7740ad96e5e5188c06599fc9a6014e85cae119643
Shepherding / Ministering,,Resources for New and Continuing Students,https://missionaries.prod.byu-pathway.psdops.com/Resources-for-New-and-Continuing-Students.png,./data/others/Resources-for-New-and-Continuing-Students.png,png,77b16813c65cbc515f7d8827e632988e639d14f316f477a4d63b66fc86017f02
Shepherding / Ministering,,Lending Money to Students,https://missionaries.prod.byu-pathway.psdops.com/SHEP-Lending-Money-to-Students,./data/pdf/Lending-Money-to-Students.pdf,pdf,f765808645ff2bfd64c0f308b2f69f1337f1aad7b7b592ba2a14191ff15be32c
Shepherding / Ministering,,Student Issue Escalate Process,https://missionaries.prod.byu-pathway.psdops.com/student-issues-escalate-process,./data/pdf/Student-Issue-Escalate-Process.pdf,pdf,9368fc65c1886cd943910a6ea49305ad6393f7d7859c9e289bbca71e15697e5a
Shepherding / Ministering,,Support Options for Students,https://missionaries.prod.byu-pathway.psdops.com/SupportOptionsforStudents,./data/pdf/Support-Options-for-Students.pdf,pdf,f1190be575becf5f516ccd1e56cea435233abd122560513321d21161ec82c7e9
Shepherding / Ministering,,Support Students with Disabilities,https://missionaries.prod.byu-pathway.psdops.com/Support-Students-with-Disabilities,./data/pdf/Support-Students-with-Disabilities.pdf,pdf,ba66fc140a8aa261391cd2bb22c6330dc3b0cc1a9d74af4f6fcb11b5f130f216
Shepherding / Ministering,,Using Your Zoom Room During the Week,https://missionaries.prod.byu-pathway.psdops.com/Using-Your-Zoom-Room-During-the-Week,./data/pdf/Using-Your-Zoom-Room-During-the-Week.pdf,pdf,3b69d588aa14a10436672c65c0c65ef61b84537f8d98358eb59caa9c81a42220
Shepherding / Ministering,,Help Students Avoid Auto-Drop,https://missionaries.prod.byu-pathway.psdops.com/Help-Students-Avoid-Auto-Drop,./data/pdf/Help-Students-Avoid-Auto-Drop.pdf,pdf,f52682eda5f5abcb1c6a9e81c64cde46b08d1cdcdda9bef0e3912146a34e6330
Shepherding / Ministering,,Helping Students Register for the Next Term,https://missionaries.prod.byu-pathway.psdops.com/Helping-Students-Register-for-Next-Term,./data/pdf/Helping-Students-Register-for-the-Next-Term.pdf,pdf,3ac66dba6189cf6db290698c576ba589ee8e37c56e7c278203506a121fbdd4c8
Shepherding / Ministering,,Shepherding Team Group Projects,https://missionaries.prod.byu-pathway.psdops.com/Shepherding-Team-Project-Groups,./data/pdf/Shepherding-Team-Group-Projects.pdf,pdf,2871fd4ed184167bd13c3c35565817995a872946d1340935528bb626732dc993
Shepherding / Ministering,,Helping Students Select a Certificate,https://missionaries.prod.byu-pathway.psdops.com/Helping-Students-Select-a-Certificate,./data/pdf/Helping-Students-Select-a-Certificate.pdf,pdf,b7a61d03094b99b13dea34c31f0c47226588706b4ea52ec39106a929ceaa908d
Software Systems,Student Technology,Student Technology Requirements,https://www.byupathway.edu/technology-requirements,./data/html/Student-Technology-Requirements.html,html,3e4c42047f6c926e483b45349e3e4316a60ed900a6d3535c4feb4f94a7b419c6
Software Systems,Technical Support,Account Access Error Support Knowledge Article,Account%20Access%20Error%20Support%20Knowledge%20Article,Invalid URL 'Account%20Access%20Error%20Support%20Knowledge%20Article': No scheme supplied. Perhaps you meant https://Account%20Access%20Error%20Support%20Knowledge%20Article?,Error,
Software Systems,Technical Support,BYU-Pathway Student Support,https://www.byupathway.edu/student-support,./data/html/BYU-Pathway-Student-Support.html,html,e1f58def10ebd958b0cc8e36b8d814ce781a2976a73eb1b8412b1cb022ba357c
Software Systems,Technical Support,Common User Errors Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01759/en-us,./data/html/Common-User-Errors-Support-Knowledge-Article.html,html,943e104a1e95317b77001c9538f1dda999f970ed0721d09afa801e4a1155519e
Students with Disabilities,,Assistance for Students with Disabilities,https://www.byupathway.edu/student-wellness/accessibility,./data/html/Assistance-for-Students-with-Disabilities.html,html,5e9aabac349dea24381c0396c1e165b7aec4ccb1d55a5e25f634055df3e0168c
Students with Disabilities,,Disability Services Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01295/en-us,./data/html/Disability-Services-Support-Knowledge-Article.html,html,a5d3c3b3f11cf4d9d04766b3a6fcba50d4c28d78c966d6d6975cd61704d601d9
Student/Learner Portal,,EnglishConnect 3 Learner Portal Walkthrough,https://missionaries.prod.byu-pathway.psdops.com/EC3-Learner-Portal-Walkthrough,./data/pdf/EnglishConnect--Learner-Portal-Walkthrough.pdf,pdf,ce873ff9c25399f47e1ad002e71e187b82c066c2a47ab1c46efeb8a51c4338b9
Student/Learner Portal,,How Learners Access the Learner Portal,https://missionaries.prod.byu-pathway.psdops.com/Access-the-Learner-Portal,./data/pdf/How-Learners-Access-the-Learner-Portal.pdf,pdf,191612d0a4ae69e97bc129ab3a7bd3583551e6cea9a4034ed8a84ae211b7f311
Student/Learner Portal,,How Students Update Personal Information in Their Portal,https://missionaries.prod.byu-pathway.psdops.com/How-Students-Update-Personal-Information-in-Their-Portal,./data/pdf/How-Students-Update-Personal-Information-in-Their-Portal.pdf,pdf,be83987ef78f00a941eef20722cc52ab292244dfaa0bf7048ab90174838b63c3
Student/Learner Portal,,Identifying Student Portals,https://missionaries.prod.byu-pathway.psdops.com/Identify-BYU-Pathway-Portals,./data/pdf/Identifying-Student-Portals.pdf,pdf,88eb5c0a7d10c9685e8fc87e2bdcf79f0e2230b5a1cef0ac9caeb6c745068ce3
Student/Learner Portal,,Navigating the PathwayConnect Student Portal,https://missionaries.prod.byu-pathway.psdops.com/navigating-the-student-portal,./data/pdf/Navigating-the-PathwayConnect-Student-Portal.pdf,pdf,4322b2819e50f0d7bb161203001741d79db64bbda331f0b97a02b6debc478fc6
Student/Learner Portal,,Personal Information Change Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01348/en-us,./data/html/Personal-Information-Change-Support-Knowledge-Article.html,html,0b07af88dcbf7ad6d5f9d1a1e58855b3cd063a7d9147475234b8d308cb226086
Student/Learner Portal,,Website/Student Account Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01376/en-us,./data/html/WebsiteStudent-Account-Support-Knowledge-Article.html,html,0dc6ebceb80cad6188279c30145753329c0f162f9ed3b31b7605a52da8888f46
Student Privacy,FERPA,BYU-Pathway Worldwide FERPA Training,https://rise.articulate.com/share/g9ZhYCg3YQJv3f05TNPjx-GJDShtwQjp,./data/html/BYU-Pathway-Worldwide-FERPA-Training.html,html,5953cddcf9e8f11a01c3be4ee6fc858f35c34fb7568fb2f38109e688fae9d8b7
Student Privacy,FERPA,Email Data Privacy,https://missionaries.prod.byu-pathway.psdops.com/Email-Data-Privacy,./data/pdf/Email-Data-Privacy.pdf,pdf,d0ef951f410d589a4542339975419d0cbdec89dd48ff67da41f45b6b40e1ae20
Student Software & Uses,"Student Helps, Needs & Information",Delayed Access to Microsoft Office Suite Download,https://missionaries.prod.byu-pathway.psdops.com/Delayed-Access-to-Microsoft-Office-Suite-Download,./data/pdf/Delayed-Access-to-Microsoft-Office-Suite-Download.pdf,pdf,84021a601ef6c559953fc4ea2f6b5af6cb5d0c934b7415ac97a0e87dcd45c648
Student Software & Uses,"Student Helps, Needs & Information","Hardware and Software in PC 101, 102, and 103","https://missionaries.prod.byu-pathway.psdops.com/Hardware-and-Software-in-PC-101,-102,-and-103",./data/pdf/Hardware-and-Software-in-PC---and-.pdf,pdf,af608d52aa10e19626a2b2fce88d3eec03716638e4d8b093cb2ec8538bdcd59e
Student Support,Student Concerns,Complaints for PathwayConnect Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01158/en-us,./data/html/Complaints-for-PathwayConnect-Support-Knowledge-Article.html,html,47735cc457a298ca2cb19a8ee2e7fb94eb0735301c625fdb438361360105c665
Student Support,Student Concerns,Student Issue Escalation Process,https://missionaries.prod.byu-pathway.psdops.com/Student-Issue-Escalation-Process,./data/pdf/Student-Issue-Escalation-Process.pdf,pdf,cc1ccc30c7dedfff40f592301a6ac43ac262dacee36ea0896539fa644e2427a1
Student Support,Student Resources,Student Success Plan Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01635/en-us,./data/html/Student-Success-Plan-Support-Knowledge-Article.html,html,18882ecce49c61655be0488558fa91de1820a25ba279dcc143bdfb1251fc7a13
Student Wellness,Student Resources,Contact Student Wellness,https://forms.office.com/Pages/ResponsePage.aspx?id=s-7mYddfqkquPGHo3rCbeRIoNMRhMxdFtcMsNT065pRUNUVMWFhXMzkwWUNEMjJEOVEzMzlMRzNYWi4u,./data/html/Contact-Student-Wellness.html,html,0fe711910be1b3e08739c1a48017acab0c90a3b9ec1947e8d8b25736f4d7a90c
Student Wellness,Student Resources,Student Wellness Website,https://www.byupathway.edu/student-wellness,./data/html/Student-Wellness-Website.html,html,c2f49ef5866899368a7b0e9a3a9ed76e19d49f599d92523d38261471d4ae7d30
Student Wellness,Supporting Students with Mental Health Concerns,Facing Challenges: A Self-Help Guide,https://www.churchofjesuschrist.org/bc/content/shared/english/charities/pdf/2020/WEL_PD60011069_FacingChallenges_FINAL.pdf,./data/pdf/Facing-Challenges-A-Self-Help-Guide.pdf,pdf,1380abef6c2a9580e20ba92174b40d2e6c79f4afa4b15978913ef889e753f70c
Student Wellness,Supporting Students with Mental Health Concerns,Find a Helpline,https://findahelpline.com/,./data/html/Find-a-Helpline.html,html,341176161d1ce4c32719f45ae433851d9587b6d6bece186e886dd936f18b1b8e
Student Wellness,Supporting Students with Mental Health Concerns,Student in Crisis Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01361/en-us,./data/html/Student-in-Crisis-Support-Knowledge-Article.html,html,005cef013f34f9c61d7a7bdca578baa59a602e584e195e1d2be684d3f5fd4fed
Student Wellness,Supporting Students with Mental Health Concerns,Students Experiencing Crisis,https://www.byupathway.edu/student-wellness/students-experiencing-crisis,./data/html/Students-Experiencing-Crisis.html,html,27fb275b809105a9e44269f73663177a3261ed7a0a5337dd4cd94f6395c7f267
Tuition & Finances,EnglishConnect 3 (EC3),Pay Tuition for EC3,https://missionaries.prod.byu-pathway.psdops.com/How-to-Pay-Tuition-for-EC3,./data/pdf/Pay-Tuition-for-EC.pdf,pdf,3d1aa5db8cdc49b1faab3ec68cadd97e7ec8a48cc153f04208210a1da581b4ec
Tuition & Finances,How to Pay Tuition,Payment Errors Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01218/en-us,./data/html/Payment-Errors-Support-Knowledge-Article.html,html,0626d0156a5199fa11afee20ae6bc32365672d65ca4f899994bb9a58287f7d12
Tuition & Finances,How to Pay Tuition,Tuition Payments Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01369/en-us,./data/html/Tuition-Payments-Support-Knowledge-Article.html,html,da2260ae4471ef7eeb77791d8a497f8229a589b0fa13299179070d7817568abd
Tuition & Finances,Online Degrees,Financial Holds (Ensign College) Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01601/en-us,./data/html/Financial-Holds-Ensign-College-Support-Knowledge-Article.html,html,6a23f3da450d0079272269a2cd821e5be55efae893792f7c9acbd8d3b4097980
Tuition & Finances,Online Degrees,Bill Types Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01582/en-us,./data/html/Bill-Types-Support-Knowledge-Article.html,html,a1f4e210ba08eb967947c1701601445b77d040c6f6d41fd70910d74bd530233b
Tuition & Finances,Online Degrees,Financial Holds (BYU-Idaho) Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01472/en-us,./data/html/Financial-Holds-BYU-Idaho-Support-Knowledge-Article.html,html,b1b95decfc33d863ca8221cda400298c5e28704a695979c401f13dc89d38980c
Tuition & Finances,Online Degrees,Late Fees Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01462/en-us,./data/html/Late-Fees-Support-Knowledge-Article.html,html,57c04d9ce0f6bad95c8720760312466c48b1251283473d8b9b19c87703bfe6b4
Tuition & Finances,PathwayConnect,Late Fee Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01253/en-us,./data/html/Late-Fee-Support-Knowledge-Article.html,html,0c1b16bc6d7e0bff0c1f12b0cf10e657e9133c92090a09175cdf6f83137f4edf
